index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
51,0.22857142857142856,0.2624113475177305,0.3037974683544304,0.39361702127659576,42,11,4,18,2,6,3,6,1,41,10,0.01971721649169922
52,0.22380952380952382,0.2624113475177305,0.2974683544303797,0.39361702127659576,43,11,4,19,2,6,3,6,1,42,10,0.019977092742919922
53,0.21904761904761905,0.2624113475177305,0.2911392405063291,0.39361702127659576,44,11,4,20,2,6,3,6,1,43,10,0.019848108291625977
54,0.21904761904761905,0.2624113475177305,0.2911392405063291,0.39361702127659576,45,11,5,20,2,6,3,6,1,43,11,0.020559072494506836
55,0.21904761904761905,0.2624113475177305,0.2911392405063291,0.39361702127659576,46,11,6,20,2,6,3,6,1,43,12,0.01984405517578125
56,0.21428571428571427,0.2624113475177305,0.2848101265822785,0.39361702127659576,47,11,6,21,2,6,3,6,1,44,12,0.019875049591064453
57,0.21428571428571427,0.2624113475177305,0.2848101265822785,0.39361702127659576,48,11,7,21,2,6,3,6,1,44,13,0.020318031311035156
58,0.20952380952380953,0.2624113475177305,0.27848101265822783,0.39361702127659576,49,12,7,21,2,6,3,6,1,45,13,0.020167112350463867
59,0.20476190476190476,0.2624113475177305,0.2721518987341772,0.39361702127659576,50,13,7,21,2,6,3,6,1,46,13,0.02018427848815918
60,0.20952380952380953,0.2624113475177305,0.27848101265822783,0.39361702127659576,51,13,8,21,2,6,3,6,1,46,14,0.02019977569580078
61,0.21428571428571427,0.2624113475177305,0.2848101265822785,0.39361702127659576,52,13,8,21,3,6,3,6,1,46,15,0.023805856704711914
62,0.20952380952380953,0.2624113475177305,0.27848101265822783,0.39361702127659576,53,13,8,22,3,6,3,6,1,47,15,0.020418882369995117
63,0.20952380952380953,0.2624113475177305,0.27848101265822783,0.39361702127659576,54,13,8,23,3,6,3,6,1,48,15,0.020259857177734375
64,0.21428571428571427,0.2695035460992908,0.2848101265822785,0.40425531914893614,55,13,9,23,3,6,3,6,1,48,16,0.01967000961303711
65,0.20952380952380953,0.2695035460992908,0.27848101265822783,0.40425531914893614,56,13,9,24,3,6,3,6,1,49,16,0.020066022872924805
66,0.20476190476190476,0.2695035460992908,0.2721518987341772,0.40425531914893614,57,13,9,25,3,6,3,6,1,50,16,0.019701004028320312
67,0.2,0.2695035460992908,0.26582278481012656,0.40425531914893614,58,13,9,26,3,6,3,6,1,51,16,0.020047903060913086
68,0.19523809523809524,0.2695035460992908,0.25949367088607594,0.40425531914893614,59,14,9,26,3,6,3,6,1,52,16,0.02021002769470215
69,0.19047619047619047,0.2695035460992908,0.25316455696202533,0.40425531914893614,60,15,9,26,3,6,3,6,1,53,16,0.02061319351196289
70,0.19047619047619047,0.2695035460992908,0.25316455696202533,0.40425531914893614,61,15,10,26,3,6,3,6,1,53,17,0.019833803176879883
71,0.18571428571428572,0.2695035460992908,0.2468354430379747,0.40425531914893614,62,15,10,27,3,6,3,6,1,54,17,0.019919872283935547
72,0.18571428571428572,0.2695035460992908,0.2468354430379747,0.40425531914893614,63,16,10,27,3,6,3,6,1,55,17,0.01962900161743164
73,0.18095238095238095,0.2695035460992908,0.24050632911392406,0.40425531914893614,64,16,10,28,3,6,3,6,1,56,17,0.019868850708007812
74,0.1761904761904762,0.2624113475177305,0.23417721518987342,0.39361702127659576,65,17,10,28,3,6,3,6,1,57,17,0.020184755325317383
75,0.1761904761904762,0.2624113475177305,0.23417721518987342,0.39361702127659576,66,17,11,28,3,6,3,6,1,57,18,0.02110910415649414
76,0.1761904761904762,0.2624113475177305,0.23417721518987342,0.39361702127659576,67,17,12,28,3,6,3,6,1,57,19,0.02030634880065918
77,0.17142857142857143,0.2624113475177305,0.22784810126582278,0.39361702127659576,68,17,12,29,3,6,3,6,1,58,19,0.01970815658569336
78,0.16666666666666666,0.2553191489361702,0.22151898734177214,0.3829787234042553,69,18,12,29,3,6,3,6,1,59,19,0.019884109497070312
79,0.1619047619047619,0.2553191489361702,0.21518987341772153,0.3829787234042553,70,18,12,30,3,6,3,6,1,60,19,0.020021915435791016
80,0.15714285714285714,0.2553191489361702,0.2088607594936709,0.3829787234042553,71,19,12,30,3,6,3,6,1,61,19,0.0199429988861084
81,0.1523809523809524,0.2553191489361702,0.20253164556962025,0.3829787234042553,72,20,12,30,3,6,3,6,1,62,19,0.02076101303100586
82,0.14761904761904762,0.23404255319148937,0.1962025316455696,0.35106382978723405,73,21,12,30,3,6,3,6,1,63,19,0.020233154296875
83,0.14285714285714285,0.22695035460992907,0.189873417721519,0.3404255319148936,74,22,12,30,3,6,3,6,1,64,19,0.02022385597229004
84,0.14285714285714285,0.22695035460992907,0.189873417721519,0.3404255319148936,75,23,12,30,3,6,3,6,1,65,19,0.020267963409423828
85,0.14761904761904762,0.22695035460992907,0.19369021161464878,0.3404255319148936,76,23,12,30,4,6,3,6,1,65,20,0.0198209285736084
86,0.14761904761904762,0.22695035460992907,0.19369021161464878,0.3404255319148936,77,24,12,30,4,6,3,6,1,66,20,0.01992011070251465
87,0.14285714285714285,0.22695035460992907,0.18736109769059814,0.3404255319148936,78,24,12,30,4,7,3,6,1,67,20,0.019779205322265625
88,0.13333333333333333,0.2198581560283688,0.17470286984249686,0.32978723404255317,79,24,12,30,4,8,3,6,1,68,20,0.020206928253173828
89,0.12857142857142856,0.2127659574468085,0.16837375591844622,0.3191489361702128,80,24,12,31,4,8,3,6,1,69,20,0.02131509780883789
90,0.12857142857142856,0.22695035460992907,0.16837375591844622,0.3404255319148936,81,24,12,31,4,9,3,6,1,70,20,0.02153801918029785
91,0.12380952380952381,0.22695035460992907,0.1620446419943956,0.3404255319148936,82,24,12,32,4,9,3,6,1,71,20,0.020392179489135742
92,0.12380952380952381,0.22695035460992907,0.1620446419943956,0.3404255319148936,83,24,12,32,4,9,4,6,1,71,21,0.020184040069580078
93,0.12380952380952381,0.2198581560283688,0.1620446419943956,0.32978723404255317,84,24,12,32,4,10,4,6,1,72,21,0.020180940628051758
94,0.12380952380952381,0.23404255319148937,0.1620446419943956,0.35106382978723405,85,24,13,32,4,10,4,6,1,72,22,0.019936084747314453
95,0.12380952380952381,0.23404255319148937,0.1620446419943956,0.35106382978723405,86,24,13,32,4,10,5,6,1,72,23,0.02012801170349121
96,0.11904761904761904,0.2198581560283688,0.15571552807034497,0.32978723404255317,87,25,13,32,4,10,5,6,1,73,23,0.020853757858276367
97,0.11904761904761904,0.2198581560283688,0.15571552807034497,0.32978723404255317,87,26,13,32,4,10,5,6,1,74,23,0.021671056747436523
98,0.11904761904761904,0.2198581560283688,0.1532032080394241,0.32978723404255317,88,26,13,32,4,10,5,7,1,75,23,0.02025294303894043
