index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels,n-false-labels,times
463,0.2717219589257504,0.2914691943127962,0.25881221719457015,0.27105938054843165,351,80,28,75,18,65,20,23,26,86,42,329,134,0.05884909629821777
464,0.2717219589257504,0.2914691943127962,0.25881221719457015,0.27105938054843165,351,81,28,75,18,65,20,23,26,86,42,330,134,0.05960273742675781
465,0.2717219589257504,0.2914691943127962,0.25881221719457015,0.27105938054843165,351,81,29,75,18,65,20,23,26,86,42,330,135,0.060845136642456055
466,0.27330173775671407,0.2914691943127962,0.2599886877828054,0.27105938054843165,352,81,29,75,18,65,21,23,26,86,42,330,136,0.06106901168823242
467,0.27488151658767773,0.28672985781990523,0.2599377828054299,0.2627490629315447,352,81,29,75,18,66,21,23,26,86,42,331,136,0.058673858642578125
468,0.27488151658767773,0.2962085308056872,0.2599377828054299,0.2716018938646676,353,82,29,75,18,66,21,23,26,86,42,332,136,0.0583949089050293
469,0.27488151658767773,0.2890995260663507,0.2599377828054299,0.26768100217005325,353,83,29,75,18,66,21,23,26,86,42,333,136,0.06124591827392578
470,0.27330173775671407,0.28672985781990523,0.2575339366515837,0.26585618465180505,353,83,29,75,18,67,21,23,26,86,42,334,136,0.05785083770751953
471,0.27330173775671407,0.2890995260663507,0.2575339366515837,0.26768100217005325,353,84,29,75,18,67,21,23,26,86,42,335,136,0.05850815773010254
472,0.27330173775671407,0.2890995260663507,0.2575339366515837,0.26768100217005325,354,84,30,75,18,67,21,23,26,86,42,335,137,0.05921292304992676
473,0.2717219589257504,0.28672985781990523,0.2563574660633484,0.26585618465180505,355,85,30,75,18,67,21,23,26,86,42,336,137,0.05854010581970215
474,0.27014218009478674,0.2796208530805687,0.25518099547511314,0.26038173209706056,355,85,30,75,18,67,21,23,26,87,42,337,137,0.059721946716308594
475,0.2685624012638231,0.2796208530805687,0.25277714932126694,0.26038173209706056,355,85,30,76,18,67,21,23,26,87,42,338,137,0.05942392349243164
476,0.2685624012638231,0.2796208530805687,0.25277714932126694,0.26038173209706056,355,85,30,76,18,67,21,23,26,88,42,339,137,0.05936074256896973
477,0.2685624012638231,0.2772511848341232,0.25277714932126694,0.25855691457881236,355,86,30,76,18,67,21,23,26,88,42,340,137,0.06270098686218262
478,0.2685624012638231,0.2772511848341232,0.2540045248868778,0.25855691457881236,355,87,30,76,18,67,21,23,26,88,42,341,137,0.062438249588012695
479,0.2669826224328594,0.2772511848341232,0.2528280542986425,0.25855691457881236,356,87,30,76,18,68,21,23,26,88,42,342,137,0.0599970817565918
480,0.26540284360189575,0.27488151658767773,0.25165158371040725,0.2567320970605642,357,88,30,76,18,68,21,23,26,88,42,343,137,0.06097412109375
481,0.2669826224328594,0.27488151658767773,0.2540554298642534,0.2567320970605642,357,88,30,76,18,68,21,23,26,89,42,344,137,0.06154274940490723
482,0.26224328593996843,0.2725118483412322,0.25175339366515836,0.25646084040244627,358,89,30,76,18,68,21,23,26,89,42,345,137,0.05943799018859863
483,0.2638230647709321,0.2725118483412322,0.2529298642533937,0.25646084040244627,359,89,30,76,18,68,21,23,26,90,42,346,137,0.060339927673339844
484,0.26224328593996843,0.2725118483412322,0.25175339366515836,0.25646084040244627,360,89,30,76,18,68,21,23,26,91,42,347,137,0.0622711181640625
485,0.26224328593996843,0.27488151658767773,0.25175339366515836,0.2582856579206944,361,89,31,76,18,68,21,23,26,91,42,347,138,0.06181597709655762
486,0.2638230647709321,0.27488151658767773,0.2529298642533937,0.2582856579206944,361,89,31,76,18,68,21,23,26,92,42,348,138,0.06159710884094238
487,0.2638230647709321,0.27488151658767773,0.2529298642533937,0.2582856579206944,362,89,32,76,18,68,21,23,26,92,42,348,139,0.05892205238342285
488,0.2638230647709321,0.27488151658767773,0.2529298642533937,0.2582856579206944,363,90,32,76,18,68,21,23,26,92,42,349,139,0.0591428279876709
489,0.26066350710900477,0.2772511848341232,0.2505769230769231,0.2616640362990728,364,91,32,76,18,68,21,23,26,92,42,350,139,0.0599820613861084
490,0.25908372827804105,0.27488151658767773,0.24940045248868778,0.2598392187808246,364,91,32,77,18,68,21,23,26,92,42,351,139,0.059389352798461914
491,0.26066350710900477,0.27488151658767773,0.2505769230769231,0.2582856579206944,364,91,32,77,18,68,21,23,26,92,43,351,140,0.058442115783691406
492,0.2575039494470774,0.27488151658767773,0.24822398190045247,0.2598392187808246,364,91,32,77,18,69,21,23,26,92,43,352,140,0.0588679313659668
493,0.25908372827804105,0.27488151658767773,0.25308257918552035,0.26449990136121526,364,91,32,77,18,69,21,23,26,93,43,353,140,0.0615689754486084
494,0.2575039494470774,0.27488151658767773,0.25313348416289594,0.2691605839416058,365,92,32,77,18,69,21,23,26,93,43,354,140,0.06178903579711914
495,0.2559241706161137,0.27488151658767773,0.25195701357466066,0.27071414480173606,366,93,32,77,18,69,21,23,26,93,43,355,140,0.05981802940368652
496,0.25434439178515006,0.2725118483412322,0.2507805429864253,0.26733576642335766,366,93,32,77,18,69,21,24,26,93,43,356,140,0.05996417999267578
497,0.2575039494470774,0.27488151658767773,0.25558823529411767,0.27071414480173606,367,93,32,77,19,69,21,24,26,93,43,356,141,0.05980992317199707
498,0.25118483412322273,0.2796208530805687,0.2521097285067873,0.2821315841388834,367,93,32,78,19,69,21,24,26,93,43,357,141,0.059584617614746094
499,0.2480252764612954,0.27488151658767773,0.24975678733031675,0.27848194910238705,368,93,32,78,19,69,22,24,26,93,43,357,142,0.05959010124206543
500,0.2575039494470774,0.2725118483412322,0.25558823529411767,0.26733576642335766,369,94,32,78,19,69,22,24,26,93,43,358,142,0.06115889549255371
501,0.2575039494470774,0.28199052132701424,0.2543608597285068,0.27463503649635035,370,95,32,78,19,69,22,24,26,93,43,359,142,0.05990099906921387
502,0.2575039494470774,0.2796208530805687,0.2543608597285068,0.271256658117972,371,95,32,78,19,70,22,24,26,93,43,360,142,0.05917716026306152
503,0.2575039494470774,0.2772511848341232,0.2543608597285068,0.270985401459854,372,96,32,78,19,70,22,24,26,93,43,361,142,0.06064105033874512
